bjd_cd,center_long,center_lati,bjd_nm,level,sd_cd,sd_nm,sgg_cd,sgg_nm,emd_cd,emd_nm
4276036030,128.5179143,37.60113621,강원도 평창군 진부면 거문리,3,42,강원도,42760,평창군,42760360,진부면
4276036031,128.5844625,37.59391263,강원도 평창군 진부면 신기리,3,42,강원도,42760,평창군,42760360,진부면
4276036032,128.6407342,37.58481016,강원도 평창군 진부면 봉산리,3,42,강원도,42760,평창군,42760360,진부면
4276036033,128.5344678,37.5779454,강원도 평창군 진부면 마평리,3,42,강원도,42760,평창군,42760360,진부면
4276036034,128.5784405,37.55791728,강원도 평창군 진부면 수항리,3,42,강원도,42760,평창군,42760360,진부면
4276036035,128.5364559,37.54413479,강원도 평창군 진부면 화의리,3,42,강원도,42760,평창군,42760360,진부면
4276036036,128.5458331,37.51593724,강원도 평창군 진부면 막동리,3,42,강원도,42760,평창군,42760360,진부면
4276036037,128.5313419,37.4843447,강원도 평창군 진부면 장전리,3,42,강원도,42760,평창군,42760360,진부면
4276036038,128.5992416,37.64427195,강원도 평창군 진부면 호명리,3,42,강원도,42760,평창군,42760360,진부면
4276038000,128.675294,37.68788288,강원도 평창군 대관령면,2,42,강원도,42760,평창군,42760380,대관령면
4276038021,128.6316683,37.66751088,강원도 평창군 대관령면 유천리,3,42,강원도,42760,평창군,42760380,대관령면
4276038022,128.6298766,37.73834828,강원도 평창군 대관령면 병내리,3,42,강원도,42760,평창군,42760380,대관령면
4276038023,128.675387,37.71766814,강원도 평창군 대관령면 차항리,3,42,강원도,42760,평창군,42760380,대관령면
4276038024,128.7176787,37.70989946,강원도 평창군 대관령면 횡계리,3,42,강원도,42760,평창군,42760380,대관령면
4276038025,128.7037799,37.62754428,강원도 평창군 대관령면 수하리,3,42,강원도,42760,평창군,42760380,대관령면
4276038026,128.6625638,37.63864203,강원도 평창군 대관령면 용산리,3,42,강원도,42760,평창군,42760380,대관령면
4277000000,128.7390632,37.37868629,강원도 정선군,1,42,강원도,42770,정선군,42770000,
4277025000,128.62284,37.3804075,강원도 정선군 정선읍,2,42,강원도,42770,정선군,42770250,정선읍
4277025021,128.6392742,37.39080637,강원도 정선군 정선읍 봉양리,3,42,강원도,42770,정선군,42770250,정선읍
4277025022,128.6483416,37.36245741,강원도 정선군 정선읍 북실리,3,42,강원도,42770,정선군,42770250,정선읍
4277025023,128.6690264,37.40554719,강원도 정선군 정선읍 덕송리,3,42,강원도,42770,정선군,42770250,정선읍
4277025024,128.6859358,37.38731797,강원도 정선군 정선읍 애산리,3,42,강원도,42770,정선군,42770250,정선읍
4277025025,128.6897064,37.35745794,강원도 정선군 정선읍 신월리,3,42,강원도,42770,정선군,42770250,정선읍
4277025026,128.7313038,37.36894046,강원도 정선군 정선읍 덕우리,3,42,강원도,42770,정선군,42770250,정선읍
4277025027,128.7218594,37.3905057,강원도 정선군 정선읍 여탄리,3,42,강원도,42770,정선군,42770250,정선읍
4277025028,128.553442,37.42999457,강원도 정선군 정선읍 회동리,3,42,강원도,42770,정선군,42770250,정선읍
4277025029,128.591158,37.39853333,강원도 정선군 정선읍 용탄리,3,42,강원도,42770,정선군,42770250,정선읍
4277025030,128.5877448,37.36256735,강원도 정선군 정선읍 광하리,3,42,강원도,42770,정선군,42770250,정선읍
4277025031,128.6022227,37.33526512,강원도 정선군 정선읍 귤암리,3,42,강원도,42770,정선군,42770250,정선읍
4277025032,128.6296488,37.306628,강원도 정선군 정선읍 가수리,3,42,강원도,42770,정선군,42770250,정선읍
